docID,edinetCode,secCode,submitDateTime,periodStart,periodEnd,parentDocID
S1004P56,E01656,79860,2015-05-15 11:38,2015-01-01,2015-03-31,
S1004PJK,E05243,43270,2015-05-15 11:47,2015-01-01,2015-03-31,
S1004PMQ,E03137,82270,2015-05-15 11:48,2014-02-21,2015-02-20,
S1004PN3,E26836,60670,2015-05-15 11:49,2015-01-01,2015-03-31,
S1004PKY,E05546,,2015-05-15 11:59,2015-01-01,2015-03-31,
S1004P4X,E03259,74940,2015-05-15 12:03,2015-01-01,2015-03-31,
S1004PEN,E03314,76040,2015-05-15 12:14,2015-01-01,2015-03-31,
S1004PNB,E02379,59430,2015-05-15 12:16,2015-01-01,2015-03-31,
S1004PN7,E30648,60940,2015-05-15 12:19,2015-01-01,2015-03-31,
S1004PMU,E05633,38140,2015-05-15 12:21,2015-01-01,2015-03-31,
S1004PCC,E01682,62840,2015-05-15 12:38,2015-01-01,2015-03-31,
S1004P76,E00751,40040,2015-05-15 13:03,2015-01-01,2015-03-31,
S1004PNF,E04048,89960,2015-05-15 13:04,2015-01-01,2015-03-31,
S1004OOT,E05740,21720,2015-05-15 13:10,2015-01-01,2015-03-31,
S1004PI7,E30919,36960,2015-05-15 13:12,2015-01-01,2015-03-31,
S1004OUL,E05411,24180,2015-05-15 13:16,2015-01-01,2015-03-31,
S1004P9I,E31331,39120,2015-05-15 13:22,2015-01-01,2015-03-31,
S1004PBJ,E05198,42840,2015-05-15 13:24,2015-01-01,2015-03-31,
S1004PK3,E01713,63270,2015-05-15 13:26,2015-01-01,2015-03-31,
S1004POJ,E03437,33280,2015-05-15 13:29,2015-01-01,2015-03-31,
S1004PMA,E27311,,2015-05-15 13:30,2015-01-01,2015-03-31,
S1004O6Q,E02416,51870,2015-05-15 13:35,2015-01-01,2015-03-31,
S1004P7N,E05424,37470,2015-05-15 13:42,2015-01-01,2015-03-31,
S1004OZX,E01998,69140,2015-05-15 14:00,2015-01-01,2015-03-31,
S1004NW4,E02928,26890,2015-05-15 14:03,2015-01-01,2015-03-31,
S1004OXM,E01906,69770,2015-05-15 14:06,2015-01-01,2015-03-31,
S1004OY3,E02462,64000,2015-05-15 14:32,2015-01-01,2015-03-31,
S1004ORR,E05408,,2015-05-15 14:32,2015-01-01,2015-03-31,
S1004PPX,E04846,97020,2015-05-15 14:40,2015-01-01,2015-03-31,
S1004OM0,E04801,85940,2015-05-15 14:47,2015-01-01,2015-03-31,
S1004KFU,E04550,97230,2015-05-15 14:49,2015-01-01,2015-03-31,
S1004PLK,E05115,,2015-05-15 14:52,2015-01-01,2015-03-31,
S1004P93,E24951,49270,2015-05-15 14:53,2015-01-01,2015-03-31,
S1004OYP,E01677,62790,2015-05-15 14:54,2014-02-21,2015-02-20,
S1004PDP,E05187,48450,2015-05-15 15:00,2015-01-01,2015-03-31,
S1004OK5,E30022,60800,2015-05-15 15:00,2015-01-01,2015-03-31,
S1004PDE,E05183,48400,2015-05-15 15:00,2015-01-01,2015-03-31,
S1004OYV,E01810,,2015-05-15 15:00,2015-01-01,2015-03-31,
S1004PHC,E04914,96120,2015-05-15 15:00,2015-01-01,2015-03-31,
S1004PGG,E31348,39110,2015-05-15 15:01,2015-01-01,2015-03-31,
S1004PCB,E02485,78260,2015-05-15 15:01,2015-01-01,2015-03-31,
S1004P4Y,E00901,46310,2015-05-15 15:02,2015-01-01,2015-03-31,
S1004NW6,E02339,,2015-05-15 15:03,2015-01-01,2015-03-31,
S1004PHN,E03160,98780,2015-05-15 15:04,2014-02-21,2015-02-20,
S1004P9Q,E00834,42210,2015-05-15 15:04,2015-01-01,2015-03-31,
S1004ORG,E31448,60460,2015-05-15 15:05,2015-01-01,2015-03-31,
S1004PA6,E00268,17800,2015-05-15 15:05,2015-01-01,2015-03-31,
S1004PPT,E05206,42930,2015-05-15 15:05,2015-01-01,2015-03-31,
S1004PN2,E02963,27880,2015-05-15 15:05,2015-01-01,2015-03-31,
S1004P9D,E30650,60950,2015-05-15 15:07,2015-01-01,2015-03-31,
S1004OZB,E01412,59590,2015-05-15 15:07,2015-01-01,2015-03-31,
S1004P5A,E27894,39090,2015-05-15 15:07,2015-01-01,2015-03-31,
S1004PBW,E04224,23840,2015-05-15 15:08,2015-01-01,2015-03-31,
S1004PJ5,E30091,36800,2015-05-15 15:08,2015-01-01,2015-03-31,
S1004OZQ,E27877,36770,2015-05-15 15:09,2015-01-01,2015-03-31,
S1004POL,E04055,,2015-05-15 15:09,2015-01-01,2015-03-31,
S1004P6B,E02543,,2015-05-15 15:10,2015-01-01,2015-03-31,
S1004OU0,E05510,37770,2015-05-15 15:10,2015-01-01,2015-03-31,
S1004PQK,E25850,36590,2015-05-15 15:10,2015-01-01,2015-03-31,
S1004O46,E00078,19540,2015-05-15 15:12,2015-01-01,2015-03-31,
S1004PGF,E27868,56980,2015-05-15 15:13,2015-01-01,2015-03-31,
S1004PQ4,E02971,33230,2015-05-15 15:14,2015-01-01,2015-03-31,
S1004PCX,E01141,53370,2015-05-15 15:14,2015-01-01,2015-03-31,
S1004PDA,E02396,79630,2015-05-15 15:15,2015-01-01,2015-03-31,
S1004P18,E05533,24610,2015-05-15 15:25,2015-01-01,2015-03-31,
S1004POU,E30881,31950,2015-05-15 15:26,2015-01-01,2015-03-31,
S1004OZU,E03435,,2015-05-15 15:26,2015-01-01,2015-03-31,
S1004PQX,E27276,36710,2015-05-15 15:27,2015-01-01,2015-03-31,
S1004PIT,E01205,52160,2015-05-15 15:28,2015-01-01,2015-03-31,
S1004PNP,E24340,32710,2015-05-15 15:28,2015-01-01,2015-03-31,
S1004OT7,E26086,32770,2015-05-15 15:30,2015-01-01,2015-03-31,
S1004O26,E27842,32880,2015-05-15 15:31,2015-01-01,2015-03-31,
S1004NDS,E00325,,2015-05-15 15:33,2015-01-01,2015-03-31,
S1004PCL,E22470,60780,2015-05-15 15:33,2015-01-01,2015-03-31,
S1004P0Y,E01431,59970,2015-05-15 15:34,2015-01-01,2015-03-31,
S1004PFA,E05707,36240,2015-05-15 15:34,2015-01-01,2015-03-31,
S1004PFJ,E27066,60710,2015-05-15 15:36,2015-01-01,2015-03-31,
S1004P27,E26596,36640,2015-05-15 15:41,2015-01-01,2015-03-31,
S1004MYD,E00302,17390,2015-05-15 15:41,2015-01-01,2015-03-31,
S1004PAW,E02349,77470,2015-05-15 15:42,2015-01-01,2015-03-31,
S1004PH0,E05335,,2015-05-15 15:42,2015-01-01,2015-03-31,
S1004P1V,E30998,60290,2015-05-15 15:43,2015-01-01,2015-03-31,
S1004PQU,E30126,14290,2015-05-15 15:45,2015-01-01,2015-03-31,
S1004OSQ,E01925,,2015-05-15 15:45,2015-01-01,2015-03-31,
S1004P3Z,E27567,,2015-05-15 15:46,2015-01-01,2015-03-31,
S1004PRA,E05594,,2015-05-15 15:49,2015-01-01,2015-03-31,
S1004PHZ,E00604,80290,2015-05-15 15:49,2015-01-01,2015-03-31,
S1004PA3,E05098,47660,2015-05-15 15:52,2015-01-01,2015-03-31,
S1004OWF,E30466,36860,2015-05-15 15:52,2015-01-01,2015-03-31,
S1004PGP,E00476,29040,2015-05-15 15:52,2015-01-01,2015-03-31,
S1004PFL,E02338,77070,2015-05-15 15:56,2015-01-01,2015-03-31,
S1004PH7,E05336,37100,2015-05-15 15:57,2015-01-01,2015-03-31,
S1004ODL,E02402,79570,2015-05-15 16:00,2015-01-01,2015-03-31,
S1004LCF,E02120,66330,2015-05-15 16:00,2015-01-01,2015-03-31,
S1004PCF,E05492,87890,2015-05-15 16:03,2015-01-01,2015-03-31,
S1004OMM,E24158,77760,2015-05-15 16:04,2015-01-01,2015-03-31,
S1004PHF,E31089,60310,2015-05-15 16:06,2015-01-01,2015-03-31,
S1004PNC,E03280,75320,2015-05-15 16:07,2015-01-01,2015-03-31,
S1004PEA,E26032,60540,2015-05-15 16:07,2015-01-01,2015-03-31,
S1004PQ8,E05348,37190,2015-05-15 16:10,2015-01-01,2015-03-31,
S1004ONA,E27723,,2015-05-15 16:14,2015-01-01,2015-03-31,
S1004PN6,E27421,36750,2015-05-15 16:16,2015-01-01,2015-03-31,
S1004P9Z,E04924,,2015-05-15 16:18,2015-01-01,2015-03-31,
S1004POC,E05308,23300,2015-05-15 16:21,2015-01-01,2015-03-31,
S1004OTY,E03119,82170,2015-05-15 16:22,2014-02-21,2015-02-20,
S1004PMI,E02075,67310,2015-05-15 16:28,2015-01-01,2015-03-31,
S1004ND4,E02982,33590,2015-05-15 16:32,2015-01-01,2015-03-31,
S1004PQS,E00745,23880,2015-05-15 16:43,2015-01-01,2015-03-31,
S1004PBQ,E05564,24770,2015-05-15 16:45,2015-01-01,2015-03-31,
S1004PSR,E02775,99730,2015-05-15 16:52,2015-01-01,2015-03-31,
S1004ORO,E02101,,2015-05-15 16:58,2015-01-01,2015-03-31,
S1004PV8,E05727,21700,2015-05-18 09:00,2015-01-01,2015-03-31,
S1004PWD,E31036,60300,2015-05-18 09:06,2015-01-01,2015-03-31,
S1004PRU,E03238,,2015-05-18 09:10,2014-02-21,2015-02-20,
S1004PWN,E03439,33330,2015-05-18 10:46,2014-02-21,2015-02-20,
S1004PVN,E03123,,2015-05-19 15:05,2014-03-01,2015-02-28,
S1004QE6,E03031,,2015-05-20 11:18,2014-03-01,2015-02-28,
S1004Q72,E03093,81660,2015-05-20 13:27,2014-03-01,2015-02-28,
S1004QLV,E03350,,2015-05-20 14:51,2014-02-21,2015-02-20,
S1004Q55,E03135,,2015-05-20 15:08,2014-03-01,2015-02-28,
S1004QK6,E03348,,2015-05-21 09:30,2014-03-01,2015-02-28,
S1004Q5H,E03188,99460,2015-05-21 09:38,2014-03-01,2015-02-28,
S1004QLS,E04369,93810,2015-05-21 10:03,2014-03-01,2015-02-28,
S1004QT1,E03248,74530,2015-05-21 10:33,2014-03-01,2015-02-28,
S1004QU7,E03313,76030,2015-05-21 10:34,2014-03-01,2015-02-28,
S1004QI9,E03312,76010,2015-05-21 11:30,2014-03-01,2015-02-28,
S1004QP0,E04835,97160,2015-05-21 11:51,2014-03-01,2015-02-28,
S1004QD4,E02622,,2015-05-21 12:51,2014-03-01,2015-02-28,
S1004Q73,E03013,82330,2015-05-21 13:37,2014-03-01,2015-02-28,
S1004QZ9,E03220,99770,2015-05-21 16:17,2014-02-21,2015-02-28,
S1004PX4,E03490,30650,2015-05-22 09:09,2014-03-01,2015-02-28,
S1004R35,E01419,59930,2015-05-22 09:16,2014-03-01,2015-02-28,
S1004R30,E00667,79750,2015-05-22 09:19,2014-03-01,2015-02-28,
S1004QMJ,E03523,30940,2015-05-22 09:24,2014-03-01,2015-02-28,
S1004Q76,E03370,26860,2015-05-22 09:27,2014-03-01,2015-02-28,
S1004QJR,E03068,82730,2015-05-22 09:33,2014-03-01,2015-02-28,
S1004QZK,E02776,99820,2015-05-22 09:46,2014-03-01,2015-02-28,
S1004QYY,E03118,82780,2015-05-22 09:48,2014-03-01,2015-02-28,
S1004NT1,E03146,98460,2015-05-22 09:55,2014-03-01,2015-02-28,
S1004QFC,E03096,81680,2015-05-22 10:01,2014-03-01,2015-02-28,
S1004R6F,E04002,89050,2015-05-22 10:13,2014-03-01,2015-02-28,
S1004QI5,E02621,80080,2015-05-22 10:16,2014-03-01,2015-02-28,
S1004QXA,E03024,,2015-05-22 10:18,2014-03-01,2015-02-28,
S1004QGF,E01503,61420,2015-05-22 10:34,2014-03-01,2015-02-28,
S1004R74,E03153,98610,2015-05-22 10:52,2014-03-01,2015-02-28,
S1004R7U,E05433,,2015-05-22 11:13,2014-03-01,2015-02-28,
S1004R8Y,E03130,,2015-05-22 12:04,2014-03-01,2015-02-28,
S1004R6I,E03245,74500,2015-05-22 13:01,2014-03-01,2015-02-28,
S1004R9B,E03498,30830,2015-05-22 13:06,2014-03-01,2015-02-28,
S1004R4T,E03443,33530,2015-05-22 13:12,2014-03-01,2015-02-28,
S1004RAW,E01325,59000,2015-05-22 14:14,2014-03-01,2015-02-28,
S1004RB3,E03066,,2015-05-22 14:15,2014-03-01,2015-02-28,
S1004R48,E03077,81850,2015-05-22 14:22,2014-03-01,2015-02-28,
S1004RBS,E00944,45300,2015-05-22 14:55,2014-03-01,2015-02-28,
S1004R2M,E03268,75120,2015-05-25 09:04,2014-03-01,2015-02-28,
S1004RHT,E03141,98350,2015-05-25 09:40,2014-03-01,2015-02-28,
S1004RB1,E00342,22920,2015-05-25 10:46,2014-03-01,2015-02-28,
S1004REZ,E03302,,2015-05-25 10:52,2014-03-01,2015-02-28,
S1004QV3,E03163,98760,2015-05-25 11:00,2014-03-01,2015-02-28,
S1004RKF,E03122,,2015-05-25 11:05,2014-03-01,2015-02-28,
S1004QL1,E03086,,2015-05-25 11:27,2014-03-01,2015-02-28,
S1004RHH,E03026,,2015-05-25 11:38,2014-03-01,2015-02-28,
S1004RNE,E10657,,2015-05-25 11:55,2014-03-01,2015-02-28,
S1004RQ6,E05314,23370,2015-05-25 12:12,2014-03-01,2015-02-28,
S1004RPZ,E02897,76080,2015-05-25 12:12,2014-03-01,2015-02-28,
S1004RPX,E05368,23790,2015-05-25 12:49,2014-03-01,2015-02-28,
S1004RGM,E03349,26530,2015-05-25 12:58,2014-03-01,2015-02-28,
S1004QU8,E04963,,2015-05-25 13:27,2014-03-01,2015-02-28,
S1004RQQ,E05024,47140,2015-05-25 13:58,2014-03-01,2015-02-28,
S1004RI7,E00863,78940,2015-05-25 13:59,2014-03-01,2015-02-28,
S1004RFU,E04874,97870,2015-05-25 14:45,2014-03-01,2015-02-28,
S1004RVL,E02017,68970,2015-05-25 15:52,2014-03-01,2015-02-28,
S1004RQT,E03087,81980,2015-05-25 15:58,2014-03-01,2015-02-28,
S1004RH6,E03130,,2015-05-25 16:46,,,S1004R8Y
S1004RYW,E02923,26680,2015-05-26 11:34,2014-03-01,2015-02-28,
S1004QNZ,E02072,67340,2015-05-26 12:52,2014-03-01,2015-02-28,
S1004RRI,E03200,99450,2015-05-26 13:45,2014-03-01,2015-02-28,
S1004RPG,E01165,52710,2015-05-26 13:59,2014-03-01,2015-02-28,
S1004S1F,E01083,50180,2015-05-26 14:47,2014-03-01,2015-02-28,
S1004QPH,E02903,76240,2015-05-26 15:47,2014-03-01,2015-02-28,
S1004ROT,E00170,,2015-05-26 16:04,2014-03-01,2015-02-28,
S1004RQ0,E05356,23750,2015-05-26 16:05,2015-02-01,2015-04-30,
S1004S9F,E03889,,2015-05-26 16:25,2014-03-01,2015-02-28,
S1004ROT,E00170,,2015-05-26 16:04,2014-03-01,2015-02-28,
S1004RVH,E03073,,2015-05-27 09:02,2014-03-01,2015-02-28,
S1004S1M,E04681,,2015-05-27 09:23,2014-03-01,2015-02-28,
S1004RD6,E03422,27890,2015-05-27 09:26,2014-03-01,2015-02-28,
S1004RN7,E03509,30800,2015-05-27 09:32,2014-03-01,2015-02-28,
S1004SGR,E22130,,2015-05-27 11:02,2014-03-01,2015-02-28,
S1004S18,E03345,26510,2015-05-27 11:26,2014-03-01,2015-02-28,
S1004SIE,E05316,23410,2015-05-27 11:31,2014-03-01,2015-02-28,
S1004SEW,E03099,82000,2015-05-27 11:46,2014-03-01,2015-02-28,
S1004S6X,E21035,31410,2015-05-27 13:02,2014-09-01,2015-02-28,
S1004RFY,E03520,30930,2015-05-27 14:07,2014-03-01,2015-02-28,
S1004S7K,E03199,99480,2015-05-27 14:15,2014-03-01,2015-02-28,
S1004SKV,E05278,23000,2015-05-27 14:20,2014-03-01,2015-02-28,
S1004SC0,E00447,28720,2015-05-27 14:34,2014-03-01,2015-02-28,
S1004SC4,E03318,76110,2015-05-27 14:53,2014-03-01,2015-02-28,
S1004QLD,E03461,,2015-05-27 14:59,2014-03-01,2015-02-28,
S1004S97,E03125,,2015-05-27 15:03,2014-03-01,2015-02-28,
S1004RYN,E01723,64320,2015-05-27 15:17,2014-03-01,2015-02-28,
S1004SC8,E03044,82540,2015-05-27 15:57,2014-03-01,2015-02-28,
S1004SMR,E04582,96010,2015-05-27 16:07,2014-03-01,2015-02-28,
S1004S96,E05264,43430,2015-05-27 16:07,2014-03-01,2015-02-28,
S1004SON,E02925,26700,2015-05-28 09:10,2014-03-01,2015-02-28,
S1004S1T,E26966,32800,2015-05-28 09:12,2014-03-01,2015-02-28,
S1004SUR,E03250,,2015-05-28 09:29,2014-03-01,2015-02-28,
S1004SP3,E05444,17120,2015-05-28 09:45,2014-03-01,2015-02-28,
S1004RWX,E03473,30300,2015-05-28 09:54,2014-03-01,2015-02-28,
S1004RBD,E04580,,2015-05-28 10:00,2014-03-01,2015-02-28,
S1004S86,E04029,89310,2015-05-28 10:11,2014-03-01,2015-02-28,
S1004SWT,E05067,47450,2015-05-28 10:20,2014-03-01,2015-02-28,
S1004SF2,E24512,14180,2015-05-28 10:21,2014-03-01,2015-02-28,
S1004SKE,E03387,27260,2015-05-28 10:38,2014-03-01,2015-02-28,
S1004RPH,E01587,77190,2015-05-28 10:39,2014-03-01,2015-02-28,
S1004SW5,E03372,26870,2015-05-28 10:53,2014-03-01,2015-02-28,
S1004SWV,E26965,,2015-05-28 10:57,2014-03-01,2015-02-28,
S1004QTZ,E02801,74270,2015-05-28 11:06,2014-03-01,2015-02-28,
S1004S1O,E04941,97780,2015-05-28 11:09,2014-03-01,2015-02-28,
S1004SPD,E03428,27980,2015-05-28 11:22,2014-03-01,2015-02-28,
S1004SSZ,E05096,47630,2015-05-28 11:41,2014-03-01,2015-02-28,
S1004SQJ,E02556,,2015-05-28 12:14,2014-03-01,2015-02-28,
S1004QLK,E03061,82670,2015-05-28 12:15,2014-03-01,2015-02-28,
S1004SBH,E03283,22940,2015-05-28 12:50,2014-03-01,2015-02-28,
S1004SLU,E03232,,2015-05-28 12:53,2014-03-01,2015-02-28,
S1004SOF,E03444,,2015-05-28 13:05,2014-03-01,2015-02-28,
S1004SS3,E03518,30870,2015-05-28 13:11,2014-03-01,2015-02-28,
S1004SBB,E03022,,2015-05-28 13:17,2014-03-01,2015-02-28,
S1004SFS,E27235,36700,2015-05-28 13:17,2014-03-01,2015-02-28,
S1004SZR,E00512,,2015-05-28 13:20,2014-03-01,2015-02-28,
S1004SQX,E04746,,2015-05-28 13:22,2014-04-01,2015-03-31,
S1004SZJ,E03462,33820,2015-05-28 13:34,2014-03-01,2015-02-28,
S1004S4L,E03216,99740,2015-05-28 13:36,2014-03-01,2015-02-28,
S1004SF8,E26839,60700,2015-05-28 13:52,2014-03-01,2015-02-28,
S1004SL8,E02302,77180,2015-05-28 13:53,2014-03-01,2015-02-28,
S1004SLH,E00605,81430,2015-05-28 14:03,2014-03-01,2015-02-28,
S1004SPT,E03397,27470,2015-05-28 14:03,2014-03-01,2015-02-28,
S1004T27,E05643,38260,2015-05-28 14:15,2014-03-01,2015-02-28,
S1004T1B,E02438,59820,2015-05-28 14:17,2014-03-01,2015-02-28,
S1004T30,E01454,64690,2015-05-28 14:57,2014-03-01,2015-02-28,
S1004T09,E05653,,2015-05-28 15:00,2014-03-01,2015-02-28,
S1004SZZ,E26428,60580,2015-05-28 15:02,2014-03-01,2015-02-28,
S1004S84,E30002,36780,2015-05-28 15:04,2014-03-01,2015-02-28,
S1004RZZ,E27202,31810,2015-05-28 15:13,2014-03-01,2015-02-28,
S1004SR4,E21322,,2015-05-28 15:14,2014-03-01,2015-02-28,
S1004ORZ,E03098,,2015-05-28 15:25,2014-03-01,2015-02-28,
S1004SDA,E05517,33870,2015-05-28 15:27,2014-03-01,2015-02-28,
S1004T5E,E03467,33960,2015-05-28 15:27,2014-03-01,2015-02-28,
S1004T54,E05507,,2015-05-28 15:28,2014-03-01,2015-02-28,
S1004P22,E22049,21860,2015-05-28 15:30,2014-03-01,2015-02-28,
S1004RYO,E03132,82890,2015-05-28 15:37,2014-03-01,2015-02-28,
S1004SV9,E00340,,2015-05-28 15:41,2014-03-01,2015-02-28,
S1004T58,E03463,78290,2015-05-28 15:57,2014-03-01,2015-02-28,
S1004SZY,E03486,30570,2015-05-28 16:00,2014-03-01,2015-02-28,
S1004QQ9,E04583,96020,2015-05-28 16:00,2014-03-01,2015-02-28,
S1004PB6,E01839,68140,2015-05-28 16:02,2014-03-01,2015-02-28,
S1004T28,E04606,96610,2015-05-28 16:14,2014-03-01,2015-02-28,
S1004T72,E05315,23380,2015-05-28 16:18,2014-03-01,2015-02-28,
S1004T2Q,E30120,60860,2015-05-28 16:30,2014-03-01,2015-02-28,
S1004T88,E03025,82470,2015-05-28 16:43,2014-03-01,2015-02-28,
S1004T8A,E04958,46450,2015-05-28 16:50,2014-03-01,2015-02-28,
S1004T8X,E03228,99930,2015-05-28 16:59,2014-03-01,2015-02-28,
S1004T96,E20385,36270,2015-05-28 17:02,2014-03-01,2015-02-28,
S1004SWZ,E03274,75200,2015-05-29 09:00,2014-03-01,2015-02-28,
S1004TDW,E02993,,2015-05-29 09:00,2014-03-01,2015-02-28,
S1004T8R,E02618,81250,2015-05-29 09:02,2014-03-01,2015-02-28,
S1004SAH,E04931,97930,2015-05-29 09:08,2014-03-01,2015-02-28,
S1004SKP,E03273,75160,2015-05-29 09:12,2014-03-01,2015-02-28,
S1004RT9,E03083,81940,2015-05-29 09:12,2014-03-01,2015-02-28,
S1004RWP,E03489,30500,2015-05-29 09:13,2014-03-01,2015-02-28,
S1004S8A,E03179,99030,2015-05-29 09:18,2014-03-01,2015-02-28,
S1004T1Y,E02464,78470,2015-05-29 09:18,2014-03-01,2015-02-28,
S1004QEH,E02989,33840,2015-05-29 09:27,2014-03-01,2015-02-28,
S1004T24,E01348,58170,2015-05-29 09:28,2014-03-01,2015-02-28,
S1004S9K,E03344,76490,2015-05-29 09:35,2014-03-01,2015-02-28,
S1004TEH,E03520,30930,2015-05-29 09:48,,,S1004RFY
S1004TCE,E31453,39150,2015-05-29 09:56,2014-03-01,2015-02-28,
S1004SOV,E03286,75440,2015-05-29 09:58,2014-03-01,2015-02-28,
S1004TA5,E30640,,2015-05-29 10:03,2014-08-18,2015-02-28,
S1004T33,E03365,26830,2015-05-29 10:06,2014-03-01,2015-02-28,
S1004RRT,E04614,,2015-05-29 10:09,2014-03-01,2015-02-28,
S1004TB7,E26821,31770,2015-05-29 10:18,2014-03-01,2015-02-28,
S1004T34,E03057,,2015-05-29 10:20,2014-03-01,2015-02-28,
S1004TB8,E04784,81810,2015-05-29 10:20,2014-03-01,2015-02-28,
S1004TCQ,E03368,26850,2015-05-29 10:20,2014-03-01,2015-02-28,
S1004TAX,E04015,89180,2015-05-29 10:22,2014-03-01,2015-02-28,
S1004T5W,E03395,27420,2015-05-29 10:24,2014-03-01,2015-02-28,
S1004S08,E02553,74850,2015-05-29 10:33,2014-03-01,2015-02-28,
S1004T38,E01706,63120,2015-05-29 10:34,2014-03-01,2015-02-28,
S1004T7L,E03017,82370,2015-05-29 10:41,2014-03-01,2015-02-28,
S1004TA0,E03466,,2015-05-29 10:42,2014-03-01,2015-02-28,
S1004TGI,E03455,,2015-05-29 11:02,2014-03-01,2015-02-28,
S1004TGQ,E03352,26590,2015-05-29 11:14,2014-03-01,2015-02-28,
S1004TAQ,E03032,82600,2015-05-29 11:28,2014-03-01,2015-02-28,
S1004T3B,E30476,60930,2015-05-29 11:28,2014-03-01,2015-02-28,
S1004THH,E01040,49200,2015-05-29 11:31,2014-03-01,2015-02-28,
S1004TI5,E22049,21860,2015-05-29 11:41,,,S1004P22
S1004T1F,E03272,75150,2015-05-29 11:42,2014-03-01,2015-02-28,
S1004TCA,E03021,82440,2015-05-29 11:42,2014-03-01,2015-02-28,
S1004TJB,E03094,81670,2015-05-29 12:25,2014-03-01,2015-02-28,
S1004RE7,E03246,,2015-05-29 13:00,2014-03-01,2015-02-28,
S1004SVC,E00496,29180,2015-05-29 13:14,2014-03-01,2015-02-28,
S1004TIL,E02328,63230,2015-05-29 13:16,2014-03-01,2015-02-28,
S1004T9A,E02521,80160,2015-05-29 13:52,2014-03-01,2015-02-28,
S1004T4T,E02892,75990,2015-05-29 14:01,2014-03-01,2015-02-28,
S1004TL4,E04799,97400,2015-05-29 14:03,2014-03-01,2015-02-28,
S1004TLJ,E00616,,2015-05-29 14:14,2014-03-01,2015-02-28,
S1004TLL,E03319,76100,2015-05-29 14:15,2014-03-01,2015-02-28,
S1004T5R,E03054,80050,2015-05-29 14:53,2014-04-01,2015-03-31,
S1004TC3,E04358,96030,2015-05-29 15:05,2015-02-01,2015-04-30,
S1004TNR,E25234,36080,2015-05-29 15:19,2014-03-01,2015-02-28,
S1004SD3,E02463,27060,2015-05-29 15:24,2014-03-01,2015-02-28,
S1004TIK,E26549,29300,2015-05-29 15:30,2014-03-01,2015-02-28,
S1004TLZ,E03516,30860,2015-05-29 15:37,2014-03-01,2015-02-28,
S1004TOY,E05673,30730,2015-05-29 15:45,2014-03-01,2015-02-28,
S1004TNB,E03882,,2015-05-29 16:00,2014-03-01,2015-02-28,
S1004TPF,E05230,43170,2015-05-29 16:16,2014-03-01,2015-02-28,
S1004TPR,E03301,,2015-05-29 16:39,2014-03-01,2015-02-28,
S1004TQ5,E03099,82000,2015-05-29 16:50,,,S1004SEW
S1004TRM,E03495,30630,2015-05-29 17:07,2014-03-01,2015-02-28,
S1004TA5,E30640,,2015-05-29 10:03,2014-08-18,2015-02-28,
S1004TTS,E03993,88940,2015-06-01 09:20,2014-03-01,2015-02-28,
S1004TYG,E05507,,2015-06-01 13:21,,,S1004T54
S1004TYT,E04086,32600,2015-06-01 14:16,2014-03-01,2015-02-28,
S1004TZD,E05015,47070,2015-06-03 09:26,2015-01-21,2015-04-20,
S1004U03,E00424,25900,2015-06-03 09:43,2015-01-21,2015-04-20,
S1004UD8,E05006,,2015-06-03 10:45,2015-01-21,2015-04-20,
S1004UH6,E03319,76100,2015-06-03 11:03,,,S1004TLL
S1004UC9,E02293,69660,2015-06-03 15:39,2015-02-01,2015-04-30,
S1004UMP,E03175,,2015-06-03 16:37,2015-02-01,2015-04-30,
S1004UMA,E02888,75900,2015-06-04 09:01,2015-01-21,2015-04-20,
S1004UQ6,E02882,78650,2015-06-04 09:27,2015-01-21,2015-04-20,
S1004UF1,E02515,80570,2015-06-04 09:39,2015-01-21,2015-04-20,
S1004URQ,E01124,77410,2015-06-04 11:05,2014-04-01,2015-03-31,
S1004UIF,E02401,,2015-06-04 12:04,2015-01-21,2015-04-20,
S1004UW0,E02404,79560,2015-06-05 09:21,2015-02-01,2015-04-30,
S1004U6F,E01435,59900,2015-06-05 13:49,2014-03-16,2015-03-15,
S1004V4Y,E31248,60370,2015-06-05 15:11,2015-02-01,2015-04-30,
S1004URG,E05168,48130,2015-06-05 15:22,2015-02-01,2015-04-30,
S1004VDW,E02060,63870,2015-06-08 10:22,2015-02-01,2015-04-30,
S1004VF5,E00688,39550,2015-06-09 10:24,2015-02-01,2015-04-30,
S1004VQ0,E03814,86970,2015-06-09 10:55,2014-04-01,2015-03-31,
S1004VF0,E03575,83660,2015-06-10 09:01,2014-04-01,2015-03-31,
S1004VT6,E04708,,2015-06-10 09:07,2014-03-21,2015-03-20,
S1004UVG,E00208,97430,2015-06-10 09:26,2015-02-01,2015-04-30,
S1004UIE,E04592,96360,2015-06-10 09:34,2015-02-01,2015-04-30,
S1004VYX,E02007,66540,2015-06-10 09:36,2015-02-01,2015-04-30,
S1004VF7,E04853,96920,2015-06-10 09:56,2015-02-01,2015-04-30,
S1004VGB,E05254,43340,2015-06-10 10:00,2015-02-01,2015-04-30,
S1004VOT,E01053,78560,2015-06-10 10:05,2015-02-01,2015-04-30,
S1004VSF,E02204,72790,2015-06-10 10:22,2015-02-01,2015-04-30,
S1004VVJ,E00143,19280,2015-06-10 10:24,2015-02-01,2015-04-30,
S1004VT9,E05717,21630,2015-06-10 12:59,2015-02-01,2015-04-30,
